goal	rule	score
sharesBorder(turkey, liberia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(spain, slovakia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovenia, china)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bangladesh, egypt)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zimbabwe, turkey)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(myanmar, uruguay)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(panama, chad)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mozambique, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guinea_bissau, bosnia_and_herzegovina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(czechia, syria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belarus, lebanon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(panama, turkey)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(somalia, brazil)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(austria, latvia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(zimbabwe, libya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, austria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, brazil)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(finland, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(syria, malaysia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(costa_rica, kenya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kuwait, south_africa)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(netherlands, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_korea, belgium)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(germany, south_africa)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovakia, latvia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(palestine, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(suriname, sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guinea_bissau, syria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(egypt, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uganda, moldova)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(peru, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sierra_leone, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(qatar, uruguay)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, syria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(suriname, india)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, netherlands)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Continent, lebanon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mauritania, mexico)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(israel, montenegro)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(south_africa, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(greece, egypt)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(india, dr_congo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nigeria, portugal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Org, mauritania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(libya, andorra)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kyrgyzstan, andorra)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(algeria, portugal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(eritrea, botswana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(latvia, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Continent, italy)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(united_states, timor_leste)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(luxembourg, algeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(libya, china)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Country, guyana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guyana, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guyana, india)	sharesBorder(X, Y) :- borders(Y, X)	0
cityIn(City0, Country0)	cityIn(porto_novo, colombia)	0
cityIn(City0, Country0)	cityIn(porto_novo, south_africa)	0
sharesBorder(saudi_arabia, china)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(poland, mozambique)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(L, eritrea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(liechtenstein, south_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(congo, slovenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(armenia, finland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ukraine, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(russia, latvia)	sharesBorder(X, Y) :- borders(X, Y)	0
twoBorderTrip(C, ireland)	twoBorderTrip(X, Z) :- sharesBorder(X, Y), sharesBorder(Y, Z)	0
sharesBorder(kuwait, serbia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(romania, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(moldova, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Continent, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ethiopia, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(dr_congo, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(paraguay, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belize, timor_leste)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(yemen, rwanda)	sharesBorder(X, Y) :- borders(Y, X)	0
officialLanguage(Y0, L0)	officialLanguage(switzerland, uzbek)	0
sharesBorder(niger, myanmar)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lesotho, C)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(south_africa, laos)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(eswatini, botswana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, south_africa)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nepal, hungary)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(spain, germany)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(congo, benin)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mali, united_states)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(china, portugal)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malaysia, syria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(chad, gabon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(austria, slovenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(netherlands, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, australia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(argentina, belgium)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(china, united_states)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uzbekistan, latvia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovakia, papua_new_guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(qatar, india)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(somalia, belarus)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bulgaria, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, algeria)	sharesBorder(X, Y) :- borders(X, Y)	0
memberOf(Country0, Org0)	memberOf(tunisia, cis)	0
sharesBorder(vatican_city, syria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cambodia, montenegro)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mexico, sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(netherlands, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cambodia, el_salvador)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(israel, israel)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, azerbaijan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovenia, hungary)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(somalia, namibia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nigeria, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(honduras, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zimbabwe, kosovo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(colombia, croatia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(central_african_republic, liberia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(iran, ethiopia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(benin, slovenia)	sharesBorder(X, Y) :- borders(Y, X)	0
locatedIn(Country0, Region0)	locatedIn(bhutan, middle_east)	0
sharesBorder(latvia, france)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(israel, brazil)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(L, mauritania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(O, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, turkey)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(City, panama)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(palestine, austria)	sharesBorder(X, Y) :- borders(X, Y)	0
memberOf(Neighbor0, Continent)	memberOf(guatemala, Continent)	0
sharesBorder(netherlands, qatar)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(djibouti, armenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(thailand, portugal)	sharesBorder(X, Y) :- borders(Y, X)	0
cityIn(City0, Country0)	cityIn(porto_novo, spain)	0
sharesBorder(O, togo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sudan, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, slovenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cambodia, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(namibia, liechtenstein)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malawi, malawi)	sharesBorder(X, Y) :- borders(Y, X)	0
capitalOf(Country0, City0)	capitalOf(syria, bangui)	0
sharesBorder(senegal, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(tunisia, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(peru, rwanda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(yemen, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sierra_leone, timor_leste)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(tajikistan, san_marino)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(algeria, malawi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(poland, cambodia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(O, eritrea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uganda, sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(argentina, albania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(palestine, south_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(serbia, benin)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(togo, north_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mongolia, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(indonesia, estonia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(central_african_republic, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(colombia, tanzania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(togo, south_africa)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_macedonia, azerbaijan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(afghanistan, andorra)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(costa_rica, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(china, albania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(greece, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lithuania, liberia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(O, sierra_leone)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ecuador, libya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(equatorial_guinea, argentina)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, djibouti)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(algeria, guatemala)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, bosnia_and_herzegovina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, bosnia_and_herzegovina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, uruguay)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Z, eritrea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(italy, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(C, angola)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, kyrgyzstan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, chad)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(oman, guatemala)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(syria, papua_new_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(norway, azerbaijan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kuwait, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(albania, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(italy, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(estonia, sudan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(botswana, namibia)	sharesBorder(X, Y) :- borders(Y, X)	0
cityIn(City0, Country0)	cityIn(porto_novo, iran)	0
sharesBorder(denmark, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(zimbabwe, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(City, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, netherlands)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(liberia, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bangladesh, croatia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nicaragua, france)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(san_marino, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(togo, austria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mongolia, united_arab_emirates)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(rwanda, mexico)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_macedonia, slovenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(benin, libya)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(porto_novo, congo)	0
sharesBorder(timor_leste, brazil)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burkina_faso, algeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(romania, ukraine)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uruguay, montenegro)	sharesBorder(X, Y) :- borders(X, Y)	0
officialLanguage(Y0, L0)	officialLanguage(jamaica, azerbaijani)	0
sharesBorder(niger, united_states)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(france, armenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(spain, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(O, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Z, guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(argentina, zambia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(croatia, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(russia, denmark)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(O, ecuador)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sweden, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cambodia, monaco)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(montenegro, myanmar)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(venezuela, djibouti)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(niger, albania)	sharesBorder(X, Y) :- borders(Y, X)	0
memberOf(Country0, Org0)	memberOf(cuba, Neighbor)	0
sharesBorder(estonia, georgia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(germany, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(estonia, kyrgyzstan)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(porto_novo, nepal)	0
sharesBorder(bulgaria, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(latvia, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(costa_rica, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(palestine, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, zimbabwe)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(central_african_republic, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(gabon, costa_rica)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(albania, canada)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovakia, liechtenstein)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(iran, hungary)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malawi, serbia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(djibouti, algeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guatemala, chad)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(germany, serbia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bhutan, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(V, afghanistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Continent, malaysia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ecuador, syria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(burundi, djibouti)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(angola, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(paraguay, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uruguay, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(moldova, bosnia_and_herzegovina)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(jordan, france)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Z, burkina_faso)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(latvia, equatorial_guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(libya, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_sudan, luxembourg)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(rwanda, malawi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mongolia, china)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(indonesia, germany)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Country, south_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(brazil, liberia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(costa_rica, san_marino)	sharesBorder(X, Y) :- borders(Y, X)	0
locatedIn(Country0, Continent0)	locatedIn(namibia, europe)	0
cityIn(City0, Country0)	cityIn(porto_novo, guyana)	0
sharesBorder(lesotho, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(iraq, portugal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(afghanistan, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(namibia, kenya)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ethiopia, georgia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uganda, kosovo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(netherlands, georgia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(spain, laos)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(suriname, namibia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(angola, norway)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(azerbaijan, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Z, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(turkey, equatorial_guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mozambique, kosovo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mali, papua_new_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(iraq, malawi)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(rwanda, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(V, equatorial_guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guatemala, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(eswatini, kenya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sweden, finland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mali, france)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(greece, liberia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(south_africa, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tunisia, colombia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, malawi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(V, guatemala)	sharesBorder(X, Y) :- borders(X, Y)	0
memberOf(Country0, Org0)	memberOf(chile, cis)	0
sharesBorder(L, moldova)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, moldova)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(gambia, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(denmark, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belize, liberia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Continent, uganda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(canada, lebanon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cameroon, djibouti)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bolivia, libya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(monaco, lithuania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(dr_congo, ethiopia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(norway, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
officialLanguage(Y0, L0)	officialLanguage(jamaica, haitian_creole)	0
memberOf(Country0, Org0)	memberOf(philippines, Neighbor)	0
sharesBorder(guyana, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(romania, egypt)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(rwanda, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(V, netherlands)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(italy, mexico)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(gambia, djibouti)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zimbabwe, myanmar)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(central_african_republic, australia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(pakistan, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(hungary, slovenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, croatia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(armenia, lebanon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bolivia, chile)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ecuador, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(andorra, iran)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(argentina, india)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(andorra, benin)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_macedonia, russia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(iraq, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(netherlands, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tanzania, ethiopia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(israel, Y)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(hungary, andorra)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(argentina, bosnia_and_herzegovina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(gabon, lebanon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cambodia, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(argentina, brazil)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_korea, luxembourg)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(russia, canada)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nepal, china)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sweden, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(niger, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(palestine, montenegro)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(paraguay, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vietnam, moldova)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(morocco, kyrgyzstan)	sharesBorder(X, Y) :- borders(Y, X)	0
