goal	rule	score
p0(X71, X71, X43)	p0(a6, a6, a11)	0
p3(X212, X412)	p3(a26, a79)	0
p3(X810, X510)	p3(a45, a99)	0
p0(X15, X75, X45)	p0(a42, X8, a10)	0
p3(X84, X54)	p3(a48, a20)	0
p0(a42, a83, X411)	p0(a42, a83, a93)	0
p0(X112, X712, X412)	p0(a42, a68, a51)	0
p1(X77, X27, X37, X27, X77)	p1(a9, X27, X37, X27, a9)	0
p7(a54)	p7(X4) :- p9(a42, X1, X4), p0(X4, X3, X1)	0
p3(X210, X410)	p3(a41, a94)	0
p3(a62, X410)	p3(a62, a27)	0
p3(a57, X512)	p3(a57, a80)	0
p3(a37, X53)	p3(a37, a19)	0
p0(X0, X1, a84)	p0(a0, a13, X1) :- p2(X1), p6(a44, X1), p6(X1, X5)	0
p0(a38, a38, X410)	p0(a38, a38, a11)	0
p0(X57, X57, a3)	p0(a56, a56, a3)	0
p3(a8, X511)	p3(a8, a56)	0
p3(X212, X412)	p3(a0, a99)	0
p6(a44, X44)	p6(a44, a34)	0
p0(a42, a46, X49)	p0(a42, a46, a67)	0
p0(X112, X712, X412)	p0(a42, a56, a0)	0
p3(a0, X43)	p3(a0, a1)	0
p0(X112, X712, X412)	p0(a42, a25, a67)	0
p3(X24, X44)	p3(a18, a0)	0
p3(X812, X512)	p3(a6, a58)	0
p0(X13, X73, X43)	p0(a35, a35, a33)	0
p0(X0, a15, a3)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X112, X712, X412)	p0(a42, a73, a14)	0
p0(X57, X57, a93)	p0(a47, a47, a93)	0
p6(a44, X17)	p6(a44, a53)	0
p3(X813, X513)	p3(a13, a94)	0
p0(X112, X712, X412)	p0(a42, a20, a88)	0
p3(X810, X510)	p3(a18, a0)	0
p3(X211, X411)	p3(a92, a79)	0
p3(X84, X54)	p3(X43, a14)	0
p0(X5, X5, X44)	p0(a1, a1, a88)	0
p3(X810, X510)	p3(X49, a18)	0
p3(a62, X510)	p3(a62, a19)	0
p0(X0, a8, a12)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a63, X43)	p3(a63, a8)	0
p0(X71, X71, X43)	p0(a0, a0, a88)	0
p3(a13, X57)	p3(a13, a0)	0
p3(X812, X512)	p3(X410, a45)	0
p5(a46)	p5(X1) :- p9(X1, X5, X5), p0(X1, X5, a52)	0
p3(X811, X511)	p3(a3, a99)	0
p3(X812, X512)	p3(a47, a88)	0
p3(X811, X511)	p3(a5, a14)	0
p3(X84, X54)	p3(a63, a38)	0
p3(X84, X54)	p3(a63, a25)	0
p3(X24, X44)	p3(X43, a26)	0
p3(X213, X413)	p3(a16, a13)	0
p3(X611, a0)	p3(a3, a0)	0
p0(a42, a88, a10)	p0(a42, a88, a10)	0
p9(a42, X112, X412)	p9(a42, a63, a69)	0
p3(X213, X413)	p3(a0, a92)	0
p3(X24, X44)	p3(a18, a94)	0
p3(a16, X53)	p3(a16, a57)	0
p3(a67, X512)	p3(a67, a92)	0
p8(a3)	p8(X6) :- p2(X6)	0
p0(X0, X4, a10)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X810, X510)	p3(a18, a94)	0
p3(X212, X412)	p3(a27, a49)	0
p9(a42, X111, X411)	p9(a42, a87, a1)	0
p0(X110, X710, X410)	p0(a63, a63, a43)	0
p3(X212, X412)	p3(a6, a16)	0
p0(X113, X713, X413)	p0(a30, a30, a20)	0
p3(a53, X43)	p3(a53, a16)	0
p3(X28, X48)	p3(a11, a0)	0
p3(X813, X513)	p3(a10, a18)	0
p0(a42, a8, X44)	p0(a42, a8, a3)	0
p0(a47, a42, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X14, X74, X44)	p0(a42, a81, a12)	0
p4(a34)	p4(X0) :- p4(X0), p2(X0)	0
p3(X813, X513)	p3(a34, a10)	0
p0(X14, X74, X44)	p0(a42, a3, a11)	0
p3(X810, X510)	p3(X49, a25)	0
p9(a42, X112, X412)	p9(a42, a44, a33)	0
p3(X210, X410)	p3(a53, a9)	0
p1(X711, X211, X311, X211, X711)	p1(a1, X211, X311, X211, a1)	0
p3(X812, X512)	p3(a13, a49)	0
p3(X23, X43)	p3(a26, a0)	0
p3(a63, X511)	p3(a63, a63)	0
p3(X212, X412)	p3(a14, a49)	0
p0(X57, X57, X410)	p0(a13, a13, a0)	0
p0(X13, X73, X43)	p0(a42, X70, a93)	0
p0(X113, X713, X413)	p0(a68, X412, a14)	0
p3(X811, X511)	p3(X49, a10)	0
p3(X27, X47)	p3(a3, a16)	0
p0(X113, X713, X413)	p0(a42, a27, a14)	0
p2(a37)	p2(X0) :- p3(X0, X0), p6(a83, X0)	0
p0(X59, X59, X411)	p0(a48, a48, a0)	0
p3(a35, X54)	p3(a35, a16)	0
p0(X13, X73, X43)	p0(a42, a6, a88)	0
p3(a19, X53)	p3(a19, a48)	0
p3(a47, X43)	p3(a47, a26)	0
p3(X213, X413)	p3(a5, a12)	0
p0(X58, X58, X410)	p0(a11, a11, a43)	0
p0(X52, X52, X44)	p0(a48, a48, a14)	0
p3(X811, X511)	p3(a57, a43)	0
p0(a42, a8, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X58, X58, X410)	p0(a0, a0, a11)	0
p3(X211, X411)	p3(a13, a79)	0
p0(X52, X52, X44)	p0(a14, a14, a15)	0
p0(X19, X79, X49)	p0(a42, a84, a93)	0
p0(X14, X74, X44)	p0(a42, a56, a51)	0
p0(X113, X713, X413)	p0(a26, a26, a67)	0
p9(a42, X13, X43)	p9(a42, a34, a10)	0
p0(X58, X58, X410)	p0(a6, a6, a67)	0
p0(X13, X73, X43)	p0(a42, X6, a0)	0
p3(a16, a13)	p3(a16, a13)	0
p3(a18, X53)	p3(a18, a47)	0
p3(X87, X57)	p3(a5, a18)	0
p3(X811, X511)	p3(a80, a58)	0
p3(a48, X53)	p3(a48, a85)	0
p3(X811, X511)	p3(X49, a92)	0
p0(a68, X41, X42)	p0(a68, X41, a10)	0
p3(a57, X510)	p3(a57, a34)	0
p0(X52, X52, X44)	p0(a57, a57, a15)	0
p2(a5)	p2(X0) :- p3(X0, X0), p6(a83, X0)	0
p3(a18, X410)	p3(a18, a0)	0
p3(X83, X53)	p3(a63, a0)	0
p3(a10, X412)	p3(a10, a3)	0
p3(X210, X410)	p3(a57, a58)	0
p3(X22, X42)	p3(a14, a0)	0
p3(X213, X413)	p3(a1, a0)	0
p0(X15, X75, X45)	p0(a42, a83, a20)	0
p3(a53, X53)	p3(a53, a18)	0
p3(X87, X57)	p3(a53, a13)	0
p3(X210, X410)	p3(a56, a38)	0
p3(X810, X510)	p3(a56, a13)	0
p0(X52, X52, X44)	p0(a67, a67, a12)	0
p0(X15, X75, X45)	p0(a42, a67, a93)	0
p3(X27, X47)	p3(X46, a16)	0
p3(a10, X52)	p3(a10, a85)	0
p3(X810, X510)	p3(a53, a20)	0
p3(X22, X42)	p3(a5, a2)	0
p0(X112, X712, X412)	p0(a42, a58, a15)	0
p0(X110, X710, X410)	p0(a42, a68, a11)	0
p3(X25, X45)	p3(a34, a33)	0
p0(X13, X73, X43)	p0(a0, a0, a11)	0
p3(X213, X413)	p3(a92, a2)	0
p3(a56, X44)	p3(a56, a27)	0
p0(a42, a8, X47)	p0(a42, a8, a67)	0
p3(a63, X44)	p3(a63, a19)	0
p3(X23, X43)	p3(a47, a20)	0
p0(X59, X59, X411)	p0(a67, a67, a11)	0
p6(a44, X15)	p6(a44, a59)	0
p3(X813, X513)	p3(a8, a14)	0
p0(X15, X75, X45)	p0(a42, a57, a20)	0
p0(X112, X712, X412)	p0(a42, a38, a14)	0
p0(X14, X74, X44)	p0(a42, a0, a67)	0
p3(a48, X411)	p3(a48, a8)	0
p3(X85, X55)	p3(a11, a20)	0
p3(X813, X513)	p3(a48, a30)	0
p0(a20, a14, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p9(a42, X19, X49)	p9(a42, a34, a10)	0
p3(a67, a16)	p3(a67, a16)	0
p3(X212, X412)	p3(a93, a13)	0
p0(X113, X713, X413)	p0(a42, a33, a0)	0
p0(X112, X712, X412)	p0(a42, a48, a12)	0
p0(X7, X0, a52)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p4(a53)	p4(X0) :- p4(X0), p2(X0)	0
p0(a3, a16, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X211, X411)	p3(a3, a9)	0
p3(X210, X410)	p3(X48, a6)	0
p0(a19, a19, a33)	p0(a19, a19, a33)	0
p0(X110, X710, X410)	p0(a42, a37, a43)	0
p3(X812, X512)	p3(a6, a14)	0
p0(X0, a28, a16)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X812, X512)	p3(a62, a38)	0
p3(X411, X512)	p3(X411, a6)	0
p0(a42, X6, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p6(a44, X19)	p6(a44, a34)	0
p3(a1, X44)	p3(a1, a37)	0
p0(X79, X79, X411)	p0(a16, a16, a93)	0
p3(X813, X513)	p3(a0, a13)	0
p0(X13, X73, X43)	p0(a0, a0, a12)	0
p3(a48, X411)	p3(a48, a34)	0
p5(a93)	p5(X1) :- p9(X1, X5, X5), p0(X1, X5, a52)	0
p3(a63, a13)	p3(a63, a13)	0
p3(X84, X54)	p3(a6, a29)	0
p3(a8, X54)	p3(a8, a3)	0
p3(a0, X52)	p3(a0, a6)	0
p3(a0, X512)	p3(a0, a45)	0
p0(X15, X75, X45)	p0(a42, a13, a88)	0
p3(X211, X411)	p3(a56, a49)	0
p0(X1, X1, a88)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a18, X52)	p3(a18, a26)	0
p1(X71, X21, X31, X21, X71)	p1(a24, X21, X31, X21, a24)	0
p3(X813, X513)	p3(a93, a99)	0
p3(X813, X513)	p3(a35, a85)	0
p3(a80, X411)	p3(a80, a16)	0
p0(X113, X713, X413)	p0(a63, a63, a93)	0
p0(X112, X712, X412)	p0(a42, a25, a14)	0
p0(X15, X75, X45)	p0(a42, a1, a0)	0
p0(X14, X74, X44)	p0(a42, a30, a73)	0
p3(a92, X512)	p3(a92, a11)	0
p3(X812, X512)	p3(a47, a92)	0
p0(a8, a48, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a9, X42)	p3(a9, a6)	0
p0(X0, a85, a16)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a9, X75)	p3(a9, a14)	0
p0(X0, a10, a16)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a9, X73)	p3(a9, X9)	0
p3(X812, X512)	p3(a62, a6)	0
p3(X49, a92)	p3(X49, a92)	0
p0(X0, a14, a41)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X15, X75, X45)	p0(a62, a62, a93)	0
p6(a44, a48)	p6(a44, a48)	0
p9(a42, X14, X44)	p9(a42, a0, a70)	0
p0(X0, X2, a1)	p0(a0, a13, X1) :- p2(X1), p6(a44, X1), p6(X1, X5)	0
p3(a9, X710)	p3(a9, a93)	0
p3(a48, a13)	p3(a48, a13)	0
p3(X811, X511)	p3(a62, a43)	0
p3(a1, X53)	p3(a1, a34)	0
p0(X15, X75, X45)	p0(a14, a14, a20)	0
p3(X213, X413)	p3(a67, a33)	0
p3(a62, X511)	p3(a62, a37)	0
p3(a18, X411)	p3(a18, a80)	0
p0(X0, a79, a41)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a26, X44)	p3(a26, a3)	0
p3(a57, X412)	p3(a57, a26)	0
p0(X111, X711, X411)	p0(a11, a11, a43)	0
p0(X111, X711, X411)	p0(a0, a0, a11)	0
p3(a19, X54)	p3(a19, a12)	0
p3(a18, X511)	p3(a18, a13)	0
p8(a5)	p8(X8) :- p7(X6), p0(X3, X8, X6), p3(X6, X5)	0
p3(a63, X511)	p3(a63, a92)	0
p0(X15, X75, X45)	p0(a42, a34, a33)	0
p0(X0, a63, a14)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a19, X53)	p3(a19, a93)	0
p0(X0, a80, a37)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a9, X78)	p3(a9, a38)	0
p3(a41, X44)	p3(a41, a3)	0
p0(X15, X75, X45)	p0(a42, X52, a43)	0
p0(X0, X5, a48)	p0(a0, a13, X1) :- p2(X1), p6(a44, X1), p6(X1, X5)	0
p3(X812, X512)	p3(a41, a33)	0
p0(X18, X78, X48)	p0(a42, X47, a33)	0
p3(X87, X57)	p3(a92, a20)	0
p0(X57, X57, a51)	p0(a19, a19, a51)	0
p0(X79, X79, X411)	p0(a13, a13, a12)	0
p3(a13, X57)	p3(a13, a5)	0
p3(X813, X513)	p3(a27, a29)	0
p0(X112, X712, X412)	p0(a19, a19, a20)	0
p0(X15, X75, X45)	p0(a42, a92, a12)	0
p9(a42, X15, X45)	p9(a42, a87, a1)	0
p0(X57, X57, X410)	p0(a18, a18, a12)	0
p3(X210, X410)	p3(a13, a12)	0
p0(X15, X75, X45)	p0(a63, a63, a73)	0
p0(a57, a57, X43)	p0(a57, a57, a12)	0
p3(X811, X511)	p3(a18, a88)	0
p3(X812, X512)	p3(a16, a10)	0
p3(a9, X713)	p3(a9, a45)	0
p3(X813, X513)	p3(a47, a79)	0
p3(X22, X42)	p3(a63, a58)	0
p3(X813, X513)	p3(a10, a49)	0
p3(X812, X512)	p3(a57, a75)	0
p3(X64, a0)	p3(a14, a0)	0
p0(a27, a73, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(a42, a12, X410)	p0(a42, a12, a14)	0
p0(a3, a14, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X15, X75, X45)	p0(a42, a63, a93)	0
p3(X27, X47)	p3(X46, a10)	0
p3(X67, a0)	p3(a11, a0)	0
p3(X212, X412)	p3(a18, a0)	0
p3(X84, X54)	p3(a14, a0)	0
p3(X85, X55)	p3(a92, a16)	0
p0(X0, a26, a53)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a3, X410)	p3(a3, a37)	0
p3(X87, X57)	p3(a63, a13)	0
p0(X5, X5, X44)	p0(a48, a48, a51)	0
p0(X0, a37, a19)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X15, X75, X45)	p0(a42, a38, a20)	0
p6(a44, X63)	p6(a44, a26)	0
p0(X15, X75, X45)	p0(a42, a0, a12)	0
p3(X23, X43)	p3(a19, a6)	0
p0(a42, a18, X411)	p0(a42, a18, a3)	0
p3(a14, X52)	p3(a14, a56)	0
p3(a13, X512)	p3(a13, a13)	0
p0(a1, a1, a0)	p0(a1, a1, a0)	0
p0(X0, X9, a14)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a18, X52)	p3(a18, a3)	0
p3(X22, X42)	p3(a48, a25)	0
p3(X211, X411)	p3(a92, a99)	0
p3(X84, X54)	p3(a18, a99)	0
p0(a27, a14, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X812, X512)	p3(a5, a75)	0
p0(X15, X75, X45)	p0(a29, a29, a67)	0
p0(X14, X74, X44)	p0(a92, a92, a51)	0
p0(X113, X713, X413)	p0(a93, a93, a67)	0
p8(a80)	p8(X6) :- p2(X6)	0
p0(X15, X75, X45)	p0(a42, a12, a67)	0
p3(X25, X45)	p3(a11, a20)	0
p3(X212, X412)	p3(a26, a49)	0
p3(a11, X52)	p3(a11, a80)	0
p0(X113, X713, X413)	p0(a18, a18, a73)	0
p3(X211, X411)	p3(a56, a12)	0
p3(X25, X45)	p3(a34, a26)	0
p3(X213, X413)	p3(a35, a10)	0
p3(a10, X44)	p3(a10, a1)	0
p3(X811, X511)	p3(a45, a33)	0
p0(a42, a88, X49)	p0(a42, a88, a3)	0
p0(X15, X75, X45)	p0(a42, a67, a73)	0
p0(a37, a37, X47)	p0(a37, a37, a53)	0
p0(X13, X73, X43)	p0(a53, a53, a11)	0
p3(X812, X512)	p3(a0, a19)	0
p0(X0, a35, a18)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X14, X74, X44)	p0(a42, a79, a88)	0
p3(X813, X513)	p3(a35, a26)	0
p0(X71, X71, X43)	p0(a3, a3, a51)	0
p3(a48, X53)	p3(a48, a10)	0
p0(X15, X75, X45)	p0(a53, a53, a10)	0
p3(a10, X511)	p3(a10, a34)	0
p3(X812, X512)	p3(a13, a56)	0
p3(X27, X47)	p3(a6, a2)	0
p2(X2)	p2(X0) :- p3(X0, X0), p6(a83, X0)	0
p3(a26, X412)	p3(a26, a80)	0
p3(X212, X412)	p3(a11, a85)	0
p3(X211, X411)	p3(a6, a26)	0
p6(a44, X113)	p6(a44, a53)	0
p3(X813, X513)	p3(a18, a38)	0
p3(a53, X410)	p3(a53, a80)	0
p3(X27, X47)	p3(a57, a33)	0
p0(X110, X710, X410)	p0(a12, a12, a10)	0
p3(X83, X53)	p3(a47, a0)	0
p0(X14, X74, X44)	p0(a42, a56, a0)	0
p3(X47, X49)	p3(X47, a26)	0
p0(X0, a19, a34)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X57, X57, a27)	p0(a53, a53, a27)	0
p0(X79, X79, X411)	p0(a1, a1, a51)	0
p3(X83, X53)	p3(a27, a33)	0
p3(a92, X512)	p3(a92, a37)	0
p3(X85, X55)	p3(a41, a25)	0
p3(X812, X512)	p3(a16, a29)	0
p0(X113, X713, X413)	p0(a42, a14, a73)	0
p3(X212, X412)	p3(X49, a25)	0
p3(X60, X50)	p3(a95, X50)	0
p0(X111, X711, X411)	p0(a42, a0, a15)	0
p3(X812, X512)	p3(a48, a2)	0
p3(X23, X43)	p3(a8, a58)	0
p0(X57, X57, a12)	p0(a3, a3, a12)	0
p3(X812, X512)	p3(a41, a13)	0
p0(X112, X712, X412)	p0(a42, a2, a0)	0
p3(a19, X512)	p3(a19, a8)	0
p0(X79, X79, X411)	p0(a26, a26, a10)	0
p3(X211, X411)	p3(a63, a10)	0
p0(X15, X75, X45)	p0(a42, a53, a15)	0
p3(a53, X512)	p3(a53, a0)	0
p3(a0, X512)	p3(a0, a3)	0
p3(X213, X413)	p3(a67, a75)	0
p8(a54)	p8(X6) :- p2(X6)	0
p3(X810, X510)	p3(a10, a88)	0
p3(X23, X43)	p3(a10, a20)	0
p0(X0, a10, a0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a48, X510)	p3(a48, a48)	0
p3(a9, X59)	p3(a9, a37)	0
p3(X25, X45)	p3(a0, a12)	0
p0(X13, X73, X43)	p0(a37, a37, a73)	0
p3(a13, X47)	p3(a13, a26)	0
p3(X812, X512)	p3(a57, a13)	0
p0(X112, X712, X412)	p0(a42, a18, a10)	0
p3(X46, a47)	p3(X46, a47)	0
p3(X87, X57)	p3(a56, a2)	0
p3(a57, X410)	p3(a57, a37)	0
p3(X812, X512)	p3(a53, a26)	0
p3(a37, X53)	p3(a37, a3)	0
p0(X0, a80, a48)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a11, X510)	p3(a11, a37)	0
p0(X16, X76, X46)	p0(a42, a37, a20)	0
p1(X77, X27, X37, X27, X77)	p1(a85, X27, X37, X27, a85)	0
p3(X811, X511)	p3(a41, a12)	0
p0(X14, X74, X44)	p0(a42, a47, a73)	0
p3(a14, X52)	p3(a14, a13)	0
p3(X87, X57)	p3(a6, a14)	0
p3(X811, X511)	p3(a63, a12)	0
p0(X113, X713, X413)	p0(a42, a16, a11)	0
p0(X110, X710, X410)	p0(a42, a16, a88)	0
p3(X211, X411)	p3(a11, a79)	0
p3(X27, X47)	p3(a41, a45)	0
p3(X22, X42)	p3(a63, a49)	0
p3(a9, X713)	p3(a9, X611)	0
p3(a11, X52)	p3(a11, a3)	0
p3(a1, X512)	p3(a1, a1)	0
p3(X68, X58)	p3(a9, X58)	0
p3(a13, X57)	p3(a13, a13)	0
p3(X24, X44)	p3(a3, a0)	0
p0(X57, X57, a51)	p0(a0, a0, a51)	0
p0(X0, a10, a10)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X83, X53)	p3(a26, a19)	0
p3(X810, X510)	p3(a3, a0)	0
p3(X27, X47)	p3(a0, a20)	0
p3(X87, X57)	p3(a0, a33)	0
p0(X0, X6, a26)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a5, X410)	p3(a5, a8)	0
p3(X85, X55)	p3(X42, a79)	0
p3(X24, X44)	p3(a67, a10)	0
p6(a44, X113)	p6(a44, a62)	0
p6(a44, X12)	p6(a44, a63)	0
p3(X810, X510)	p3(a67, a10)	0
p0(X0, X5, a47)	p0(a0, a13, X1) :- p2(X1), p6(a44, X1), p6(X1, X5)	0
p0(a12, a12, X43)	p0(a12, a12, a0)	0
p0(X0, a1, a48)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a9, X510)	p3(a9, a11)	0
p3(a45, X511)	p3(a45, a26)	0
p3(a9, X59)	p3(a9, a13)	0
p3(X65, a0)	p3(a67, a0)	0
p3(X62, X52)	p3(a63, X52)	0
p0(X15, X75, X45)	p0(a47, a47, a73)	0
p3(X28, X48)	p3(a63, a94)	0
p3(a63, X43)	p3(a63, a47)	0
p3(X27, X47)	p3(a92, a58)	0
p0(X1, a80, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X28, X48)	p3(a10, a12)	0
p0(X110, X710, X410)	p0(a42, a37, a67)	0
p3(a9, X711)	p3(a9, a92)	0
p0(X59, X59, a88)	p0(a37, a37, a88)	0
p0(X112, X712, X412)	p0(a42, a90, a73)	0
p3(X811, X511)	p3(a93, a94)	0
p3(X85, X55)	p3(a67, a18)	0
p3(a26, X512)	p3(a26, a62)	0
p3(X22, X42)	p3(a11, a58)	0
p0(X112, X712, X412)	p0(a42, a14, a11)	0
p3(X84, X54)	p3(a63, a58)	0
p3(X25, X45)	p3(a18, a9)	0
p3(X211, X411)	p3(a80, a10)	0
p3(a53, X512)	p3(a53, a47)	0
p3(X24, X44)	p3(a1, a85)	0
p8(a52)	p8(X8) :- p7(X6), p0(X3, X8, X6), p3(X6, X5)	0
p0(X111, X711, X411)	p0(a42, X48, a67)	0
p3(X813, X513)	p3(a56, a58)	0
p3(X210, X410)	p3(a63, a26)	0
p0(X0, X2, a3)	p0(a0, a13, X1) :- p2(X1), p6(a44, X1), p6(X1, X5)	0
p3(X49, X510)	p3(X49, a10)	0
p0(X15, X75, X45)	p0(a29, a29, a15)	0
p3(X211, X411)	p3(a8, a13)	0
p3(a35, X410)	p3(a35, a27)	0
p0(X0, a37, a37)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p0(X0, a14, a0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X23, X43)	p3(a34, a20)	0
p5(X8)	p5(X1) :- p9(X1, X5, X5), p0(X1, X5, a52)	0
p1(X710, X210, X310, X210, X710)	p1(a18, X210, X310, X210, a18)	0
p3(X82, X52)	p3(a48, a85)	0
p3(X83, X53)	p3(a62, a33)	0
p0(X19, X79, X49)	p0(a42, a46, a12)	0
p3(a1, X512)	p3(a1, a10)	0
p6(a44, X12)	p6(a44, a16)	0
p3(X210, X410)	p3(a13, a13)	0
p3(a45, X43)	p3(a45, a1)	0
p0(a68, a47, X0)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X84, X54)	p3(a48, a25)	0
p0(X113, X713, X413)	p0(a3, a3, a15)	0
p6(a44, X113)	p6(a44, a11)	0
p0(X113, X713, X413)	p0(a42, a29, a43)	0
p3(a18, X53)	p3(a18, a6)	0
p3(a93, X511)	p3(a93, a5)	0
p0(X113, X713, X413)	p0(a33, a33, a93)	0
p0(X0, a63, a27)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X811, X511)	p3(X410, a6)	0
p0(X15, X75, X45)	p0(a48, a48, a12)	0
p3(a8, X511)	p3(a8, a93)	0
p3(X27, X47)	p3(a67, a99)	0
p3(X210, X410)	p3(a93, a9)	0
p0(a93, a93, X410)	p0(a93, a93, a0)	0
p0(X113, X713, X413)	p0(a27, a27, a11)	0
p0(X14, X74, X44)	p0(a27, a27, a93)	0
p3(a47, X511)	p3(a47, a45)	0
p3(a19, X53)	p3(a19, a67)	0
p0(X58, X58, X410)	p0(a47, a47, a15)	0
p3(a53, X512)	p3(a53, a34)	0
p0(X57, X57, X410)	p0(a1, a1, a15)	0
p3(X84, X54)	p3(a53, a45)	0
p3(a67, X44)	p3(a67, a26)	0
p0(X0, a90, a73)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(a80, X512)	p3(a80, a53)	0
p3(X811, X511)	p3(a0, a20)	0
p3(a8, X511)	p3(a8, a37)	0
p0(X13, X73, X43)	p0(a42, a63, a88)	0
p3(a48, X512)	p3(a48, a57)	0
p3(X810, X510)	p3(a1, a43)	0
p3(a16, X412)	p3(a16, a3)	0
p0(X12, X72, X42)	p0(a42, X5, a10)	0
p3(X25, X45)	p3(a57, a20)	0
p3(a67, X512)	p3(a67, a27)	0
p0(X71, X71, X43)	p0(a45, a45, a15)	0
p3(X813, X513)	p3(a92, a94)	0
p3(X811, X511)	p3(a6, a18)	0
p0(X0, a90, a14)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X24, X44)	p3(a10, a13)	0
p0(X0, a34, a80)	p0(X1, X7, X1) :- p1(X7, X2, X3, X2, X7), p0(X7, X1, X4)	0
p3(X812, X512)	p3(a48, a38)	0
p0(X72, X72, X44)	p0(a57, a57, a67)	0
p3(X813, X513)	p3(X49, a49)	0
p0(X14, X74, X44)	p0(a42, a0, a51)	0
p3(X810, X510)	p3(a10, a13)	0
p3(X87, X57)	p3(a5, a75)	0
p3(X63, X53)	p3(a8, X53)	0
p7(a16)	p7(X4) :- p9(a42, X1, X4), p0(X4, X3, X1)	0
p0(a8, a8, X43)	p0(a8, a8, a11)	0
p0(a0, a0, X411)	p0(a0, a0, a20)	0
p0(X112, X712, X412)	p0(a42, a48, a0)	0
p0(X110, X710, X410)	p0(a42, a12, a73)	0
p3(a1, X511)	p3(a1, a37)	0
p5(X4)	p5(X4) :- p7(X4)	0
p0(X113, X713, X413)	p0(a42, a9, a67)	0
p0(X110, X710, X410)	p0(a10, a10, a88)	0
p0(X72, X72, X44)	p0(a13, a13, a73)	0
p3(a63, X54)	p3(a63, a0)	0
